dataset_id,maturity,episode_id,time_s,heat_generation_w,coolant_temp_c,coolant_ua_w_k,external_heat_w,core_temp_c,surface_temp_c,core_temp_std_c,surface_temp_std_c
synthetic-battery-thermal-v1,synthetic,1,175.0,4061.0793665164747,13.725635029671851,89.48132291637306,0.0,23.5181721365771,21.572030058390332,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,180.0,3700.688761345679,13.481662648895126,97.89443565533062,0.0,23.595503366709778,21.558199217646884,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,185.0,3391.2346734911434,13.277897711698358,108.75420043810982,0.0,23.630013239166004,21.550583280470715,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,190.0,3189.1506126839217,13.116431122075198,121.86682450488962,0.0,23.655632558786134,21.532211074247098,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,195.0,3131.2895831648734,12.998919745734387,136.99831276855414,0.0,23.705076320775873,21.5233826566976,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,200.0,3228.20339568903,12.926569408415482,153.87864346256714,0.0,23.760017863711855,21.479674126552915,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,205.0,3462.218389455611,12.900122522485024,172.20658668579097,0.0,23.782003095427388,21.49002017536786,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,210.0,3790.658484405383,12.919850468781014,191.65507985721072,0.0,23.814830086575455,21.421898208776657,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,215.0,4153.627792838428,12.985550811878278,211.8770641554385,0.0,23.875762315898275,21.407649531854606,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,220.0,4484.933516522403,13.09654937734987,232.51167779160525,0.0,23.92475810358113,21.370391404712937,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,225.0,4724.157178160404,13.251707169708991,253.19069559652996,0.0,23.99388658082015,21.31394185439224,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,230.0,4827.67282040754,13.449432060044,273.5451000075893,0.0,24.048947020774865,21.283366288112997,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,235.0,4776.60284159898,13.68769512341553,293.2116661958626,0.0,24.09822419041931,21.162903346430944,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,240.0,4580.2606043923015,13.96405145837195,311.83944382181073,0.0,24.184738778724927,21.129197969154085,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,245.0,4274.4520069446025,14.275665274946737,329.0960197523987,0.0,24.2181719610446,21.09874672764676,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,250.0,3914.9457501302404,14.619338993700964,344.6734499813288,0.0,24.24326083357081,21.004674666149864,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,255.0,3567.3030937243375,14.99154605721537,358.29375489713004,0.0,24.28809391173892,20.958554599501433,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,260.0,3294.9217952722206,15.388467117341662,369.71387983590853,0.0,24.357821529807563,20.929328435717764,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,265.0,3147.474595448685,15.806029226882927,378.7300323975843,0.0,24.389964156941975,20.856467064526793,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,270.0,1051.8506623488993,16.239947633543466,385.1813191260974,0.0,24.38317708293689,20.840936962543797,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,275.0,1207.25195573462,16.685769747285516,388.9526166569438,0.0,24.41069785920166,20.816653227482536,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,280.0,1485.3387614230332,17.138920829928367,389.9766260963419,0.0,24.43046877983272,20.78896851188291,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,285.0,1835.3978554793784,17.59475093815272,388.23507397158625,0.0,24.437607996096357,20.775465414250856,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,290.0,2193.590807369951,18.0485826382115,383.75903832160145,0.0,24.44563295710288,20.75486615450894,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,295.0,2494.595857811319,18.49575900272969,376.62839410860056,0.0,24.451810214040403,20.770112274588683,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,300.0,2683.5203034595006,18.93169139708103,366.9703878474928,0.0,24.48812791012064,20.771097399387475,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,305.0,2725.9109896774503,19.351906564988692,354.9573668888099,0.0,24.507764301612998,20.790557289038713,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,310.0,2614.0373506168607,19.752092530187962,340.8037038761535,0.0,24.522923318187228,20.83160708334879,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,315.0,2368.301191735676,20.12814284313777,324.7619712612908,0.0,24.51783461051752,20.830626832477503,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,320.0,2033.5161201497042,20.476198718749863,307.11843414276984,0.0,24.544853682017507,20.851355817033962,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,325.0,1670.7351234802866,20.792688632745616,288.1879418584539,0.0,24.571271615027218,20.938273015662844,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,330.0,1346.1166585367155,21.074364970328144,268.30830949162805,0.0,24.586152365656744,20.974038026001296,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,335.0,1118.8596825125514,21.31833735110487,247.83428955283537,0.0,24.610982178424845,21.037402744170222,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,340.0,1030.4078514177204,21.52210228830164,227.13124141292235,0.0,24.59457046097897,21.085665057384745,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,345.0,1096.8916591339719,21.6835688779248,206.5686114564101,0.0,24.59682253903448,21.1013241432131,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,350.0,1306.1868043288323,21.801080254265607,186.51334030201082,0.0,24.587582706298786,21.140182902047947,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,355.0,1620.1252353378297,21.873430591584516,167.32331473859193,0.0,24.58761799187553,21.204994676760528,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,360.0,1981.455656422302,21.899877477514973,149.34098122695332,900.0,24.622386283895253,21.283259779264853,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,365.0,4424.284144591063,21.880149531218983,132.88723493461958,900.0,24.604635464582465,21.347452587701873,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,370.0,4686.090876766993,21.814449188121717,118.25569335397427,900.0,24.662117009758465,21.430896522414052,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,375.0,4819.131540149658,21.703450622650127,105.70745669115084,900.0,24.732216079562075,21.47708003404832,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,380.0,4799.144210704747,21.548292830291004,95.46644852667109,900.0,24.8066884721743,21.574865618658855,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,385.0,4629.77387227638,21.350567939955997,87.71541989384411,900.0,24.843127351774555,21.645996026684656,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,390.0,4341.907700109576,21.112304876584467,82.59268808224815,900.0,24.897215413430754,21.74530225800813,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,395.0,3988.0423296207364,20.835948541628046,80.18966836242053,900.0,24.955816826263394,21.819358414211344,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,400.0,3632.710321899665,20.524334725053254,80.54924267819042,900.0,25.01045546104238,21.90835209481646,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,405.0,3340.7117009321832,20.180661006299026,83.6649944173743,900.0,25.040996165292317,21.93882477053228,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,410.0,3165.296715025128,19.808453942784624,89.48132291637305,900.0,25.09897340602507,22.026393964072057,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,415.0,3138.4548699006255,19.411532882658335,97.89443565533061,900.0,25.13400327574824,22.10496916808705,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,420.0,3265.081171271916,18.993970773117063,108.75420043810996,900.0,25.14937983273232,22.169162860226916,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,425.0,3522.0834484710085,18.560052366456528,121.86682450488941,900.0,25.216730168139996,22.25595631575934,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,430.0,3862.5935518096276,18.114230252714485,136.99831276855414,900.0,25.228628390003824,22.283449142234424,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,435.0,4224.514449823391,17.661079170071623,153.87864346256708,900.0,25.289085272942845,22.31914030615386,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,440.0,4541.844537358104,17.205249061847272,172.2065866857912,900.0,25.328799621585084,22.375882248674436,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,445.0,4756.714000164401,16.751417361788494,191.6550798572104,900.0,25.38415343449874,22.401017051131124,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,450.0,4829.938227677748,16.304240997270306,211.87706415543843,900.0,25.41441592722835,22.411650724146316,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,455.0,4748.163703760829,15.868308602918962,232.51167779160522,900.0,25.481290520483366,22.45633434269053,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,460.0,2426.3032170060055,15.448093435011302,253.19069559653022,900.0,25.55203048178375,22.503369728830023,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,465.0,2104.816294139917,15.047907469812031,273.54510000758904,900.0,25.596004296650577,22.461161740576912,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,470.0,1742.330809545308,14.671857156862226,293.21166619586256,900.0,25.60264803825161,22.46032677571121,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,475.0,1404.9513290531336,14.323801281250127,311.83944382181096,900.0,25.605571286745665,22.449644371538948,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,480.0,1154.2039689522956,14.007311367254381,329.09601975239855,0.0,25.62627392490552,22.41211396987084,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,485.0,1035.8162026925324,13.72563502967185,344.6734499813288,0.0,25.636130007402524,22.322797262007093,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,490.0,1071.3777827491826,13.481662648895128,358.29375489713,0.0,25.621299800081548,22.29408445132865,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,495.0,1254.4035313432303,13.277897711698355,369.71387983590864,0.0,25.62573852542152,22.185495547797558,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,500.0,1551.5160081056522,13.116431122075198,378.7300323975842,0.0,25.627313268418582,22.0767306882456,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,505.0,1908.5323778222357,12.998919745734387,385.1813191260974,0.0,25.632693705483064,21.966282903011052,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,510.0,2260.345448294507,12.926569408415482,388.9526166569438,0.0,25.63439024743299,21.87470214141634,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,515.0,2542.796925561465,12.900122522485024,389.9766260963419,0.0,25.65067130681731,21.77808615153821,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,520.0,2704.3776235548025,12.919850468781014,388.2350739715863,0.0,25.700839897570592,21.675753777371074,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,525.0,2715.620922667797,12.98555081187828,383.75903832160145,0.0,25.703299554100774,21.583294342853108,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,530.0,2574.476441746001,13.09654937734987,376.62839410860056,0.0,25.72564415801357,21.502459947290454,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,535.0,2306.683955283297,13.251707169708993,366.97038784749265,0.0,25.72285060842114,21.402491177414632,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,540.0,1961.0793665164804,13.449432060044002,354.9573668888101,0.0,25.735998292694138,21.31256468071208,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,545.0,1600.68876134568,13.68769512341553,340.8037038761536,0.0,25.796227084129978,21.285200974720272,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,550.0,1291.2346734911466,13.964051458371955,324.7619712612908,0.0,25.769098310151552,21.19601517808531,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,555.0,3189.150612683922,14.275665274946743,307.11843414276996,0.0,25.734598945133083,21.16758709869386,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,560.0,3131.289583164873,14.61933899370097,288.18794185845394,0.0,25.84311808842229,21.15001031937211,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,565.0,3228.203395689027,14.991546057215372,268.3083094916278,0.0,25.825018411748186,21.12908614048036,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,570.0,3462.21838945561,15.388467117341667,247.83428955283514,0.0,25.837851700870864,21.106843005389372,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,575.0,3790.658484405379,15.806029226882925,227.13124141292266,0.0,25.8939851964346,21.109287796074696,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,580.0,4153.627792838422,16.23994763354347,206.5686114564104,0.0,25.940415640323828,21.12447082769176,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,585.0,4484.9335165224,16.685769747285512,186.5133403020106,0.0,25.98001629233183,21.126382691217714,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,590.0,4724.157178160405,17.138920829928374,167.32331473859148,0.0,26.029808860370803,21.186382122461406,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,595.0,4827.672820407539,17.594750938152714,149.3409812269536,0.0,26.051669857323603,21.18078940661875,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,600.0,4776.602841598981,18.048582638211503,132.8872349346196,0.0,26.137628535301083,21.22935940824742,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,605.0,4580.260604392301,18.49575900272969,118.25569335397411,0.0,26.18918577283345,21.26873203288376,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,610.0,4274.452006944606,18.931691397081035,105.70745669115057,0.0,26.23748287622215,21.324573664680994,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,615.0,3914.9457501302445,19.35190656498869,95.46644852667099,0.0,26.262424572526047,21.396526149968746,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,620.0,3567.3030937243384,19.752092530187966,87.71541989384414,0.0,26.29060525726868,21.41183131727593,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,625.0,3294.921795272223,20.12814284313777,82.59268808224809,0.0,26.32158559998171,21.487387892422134,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,630.0,3147.4745954486852,20.47619871874987,80.1896683624205,0.0,26.333082934552607,21.54602814534008,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,635.0,3151.850662348898,20.79268863274562,80.54924267819044,0.0,26.374632359052754,21.610331914390887,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,640.0,3307.2519557346177,21.074364970328148,83.6649944173744,0.0,26.373147280259715,21.63845429080969,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,645.0,3585.3387614230323,21.318337351104873,89.48132291637313,0.0,26.412603609163995,21.695302845187207,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,650.0,1835.3978554793684,21.52210228830164,97.8944356553306,0.0,26.474796354492614,21.762659155973132,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,655.0,2193.5908073699475,21.6835688779248,108.7542004381101,0.0,26.47405655670458,21.8207724566905,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,660.0,2494.5958578113123,21.801080254265607,121.86682450488937,0.0,26.493339183168995,21.865572632620776,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,665.0,2683.5203034594997,21.873430591584516,136.9983127685543,0.0,26.518084550996665,21.947849361103756,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,670.0,2725.9109896774507,21.899877477514973,153.87864346256708,0.0,26.533492169920493,22.003002728452465,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,675.0,2614.03735061686,21.880149531218983,172.20658668579142,0.0,26.553203139607696,22.08122612543226,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,680.0,2368.301191735682,21.81444918812172,191.65507985721092,0.0,26.566952132510444,22.101075000088635,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,685.0,2033.516120149711,21.703450622650127,211.8770641554387,0.0,26.572892614540653,22.143614435371404,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,690.0,1670.7351234802818,21.548292830291004,232.51167779160573,0.0,26.576560458402742,22.196989396745707,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,695.0,1346.1166585367187,21.350567939955997,253.1906955965299,0.0,26.59988229616989,22.26362467995537,0.015,0.015
synthetic-battery-thermal-v1,synthetic,1,700.0,1118.8596825125546,21.11230487658447,273.545100007589,0.0,26.602696430426302,22.29166451829603,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,0.0,4917.526256052221,22.81043312027646,342.9009619872403,0.0,24.413502768460297,23.5893326620968,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,5.0,5009.305012272252,22.996359897968738,356.76987412013153,0.0,24.468440237362845,23.567563685067924,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,10.0,4946.2004932155105,23.13922634452562,368.4657999645671,0.0,24.550966367749126,23.582562347040263,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,15.0,4739.7207371662935,23.237566456876245,377.7800254467715,0.0,24.591656166068656,23.583882740593236,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,20.0,4427.52036812086,23.290371132392455,384.5463379923567,0.0,24.68452558829495,23.57870294266906,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,25.0,4066.5337206252952,23.297098523647318,388.6439925936497,0.0,24.745661540575483,23.57906291132991,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,30.0,3722.592025494674,23.25767959850294,389.9998665072153,0.0,24.819366753478683,23.628875857004623,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,35.0,3458.4181154879284,23.17251884847363,388.5897641309447,0.0,24.846623893719162,23.62464818430061,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,40.0,3322.1879931404123,23.042490138095598,384.43884877514824,0.0,24.86115993949762,23.60988650163808,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,45.0,3338.7452272944756,22.868927737894282,377.62119362268726,0.0,24.937561407344,23.61750037169615,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,50.0,3505.070362491538,22.653612632963195,368.25845989127055,0.0,24.99742299957781,23.667661475777894,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,55.0,3790.8315611374082,22.398754247646828,356.51772578614265,0.0,25.016135314581117,23.626646739352424,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,60.0,4143.916060733635,22.106967773857022,342.6085049855527,0.0,25.088519771304398,23.662068478293158,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,65.0,2399.9337034962537,21.78124733566505,326.77900786420275,0.0,25.122971000779046,23.637500814567293,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,70.0,2693.959429793429,21.424935265536927,309.311712173231,0.0,25.198250477129182,23.602182136466823,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,75.0,2872.3733188116707,21.041687807479452,290.5183222180508,0.0,25.1856314343089,23.611043420127576,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,80.0,2902.6389706867185,20.635437599028954,270.734206487636,0.0,25.23346403383423,23.617722422956614,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,85.0,2779.2369981277175,20.210353317068513,250.31241299589027,0.0,25.281565874476687,23.565283405321114,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,90.0,2524.6715679644585,19.770796901561972,229.6173691314751,0.0,25.32024572898199,23.56845385060295,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,95.0,2185.3664349448864,19.321278796147308,209.01837844242564,0.0,25.362127179138838,23.55236181203671,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,100.0,1823.1988864521165,18.866411664881255,188.88303040558714,0.0,25.35861127429627,23.554601180115544,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,105.0,1504.2155079872132,18.410863060064177,169.57064078369223,0.0,25.39908628530306,23.538519604196974,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,110.0,1286.5876157458888,17.959307526837257,151.42583962706263,0.0,25.376854510838445,23.526271758407372,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,115.0,1210.0028605189214,17.516378636023667,134.7724213421967,0.0,25.3976969730552,23.50961179595287,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,120.0,1288.4276001570506,17.086621437421716,119.9075665729148,0.0,25.401664665531925,23.502411220538985,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,125.0,1507.5599285578003,16.674445821443456,107.09653900472946,0.0,25.42182886264231,23.468004656163235,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,130.0,1827.4378388434175,16.284081267671557,96.56795172809407,0.0,25.458775879251466,23.48428598603188,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,135.0,2189.72688376841,15.91953344467536,88.50968763238681,0.0,25.457753663023322,23.497574176640214,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,140.0,2528.3583211682294,15.584543106430827,83.06554663129965,0.0,25.484631341168125,23.472838443547673,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,145.0,2781.577721976402,15.282547707122703,80.3326795499709,0.0,25.524559487584845,23.460534945768398,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,150.0,2903.2067997185995,15.016646128212962,80.35985446620978,0.0,25.56057195823892,23.45959293586488,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,155.0,2871.06470104132,14.789566879723543,83.14658644299226,0.0,25.581994934350934,23.48533209405255,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,160.0,4791.013010941086,14.603640102031264,88.64314618217361,0.0,25.606571293697947,23.424677148784962,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,165.0,4495.886806426608,14.46077365547438,96.75144744499227,0.0,25.709274839378597,23.49285683193885,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,170.0,4139.506696719194,14.362433543123757,107.3267974033242,0.0,25.73718161083902,23.41657401741998,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,175.0,3786.8638426355064,14.309628867607547,120.18047868662799,0.0,25.791053460609497,23.428745617871613,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,180.0,3502.267861396924,14.302901476352684,135.083117047894,0.0,25.839678160727804,23.399411547263128,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,185.0,3337.619020949482,14.342320401497062,151.76877455251508,0.0,25.893439761836557,23.402147410230533,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,190.0,3322.943461855799,14.427481151526372,169.93969524703107,0.0,25.90176861479826,23.377686515223047,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,195.0,3460.917488418925,14.557509861904403,189.27161862117077,0.0,25.99389364885619,23.337366869957386,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,200.0,3726.379505183246,14.731072262105723,209.41956604434145,0.0,25.998733864805338,23.295117741084436,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,205.0,4070.9186043783748,14.946387367036806,230.02399691746228,0.0,26.057385449029788,23.229105778546383,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,210.0,4431.703007817255,15.201245752353172,250.71722468347497,0.0,26.099818773746193,23.2031396703102,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,215.0,4742.938366866652,15.493032226142976,271.12997820266287,0.0,26.1793072263374,23.157417260061532,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,220.0,4947.866330763344,15.818752664334955,290.89799140488935,0.0,26.235099501171135,23.092785490648318,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,225.0,5009.115267660719,16.175064734463074,309.66850362624734,0.0,26.279998379853748,23.063026694053665,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,230.0,4915.515532005284,16.55831219252055,327.10655463146554,0.0,26.319688539633667,23.010740704766796,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,235.0,4684.136413879962,16.964562400971044,342.90096198724024,0.0,26.410529385583512,22.95538428049125,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,240.0,4357.17330260669,17.389646682931485,356.76987412013136,900.0,26.42259347817262,22.915763544970794,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,245.0,3994.252736162912,17.829203098438025,368.46579996456705,900.0,26.48466762077762,22.909632468370887,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,250.0,3661.558623961496,18.27872120385269,377.78002544677145,900.0,26.54148225675517,22.892710644449075,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,255.0,1319.7626363899572,18.733588335118743,384.54633799235665,900.0,26.557749341900124,22.934698577345586,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,260.0,1212.9598323055013,19.189136939935825,388.64399259364967,900.0,26.577805258167807,22.90447698196657,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,265.0,1260.6272757385022,19.640692473162744,389.9998665072153,900.0,26.5995151227096,22.9688853757537,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,270.0,1454.072106460544,20.08362136397633,388.5897641309447,900.0,26.57994129736177,22.97353748860868,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,275.0,1758.0168110522393,20.513378562578293,384.43884877514824,900.0,26.60913882696197,23.03372315109808,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,280.0,2117.032596947951,20.925554178556546,377.6211936226873,900.0,26.643028951244013,23.076552298625447,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,285.0,2465.647648966906,21.315918732328445,368.2584598912706,900.0,26.629372216622333,23.11577709883673,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,290.0,2740.2868789049026,21.68046655532464,356.51772578614276,900.0,26.65749908526461,23.181484463512433,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,295.0,2890.865779031933,22.015456893569176,342.6085049855527,900.0,26.690018940516666,23.223304418008404,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,300.0,2889.9240695871895,22.3174522928773,326.7790078642028,900.0,26.693136661354178,23.287426573015676,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,305.0,2737.6334851548963,22.58335387178704,309.31171217323094,900.0,26.740096965129517,23.38425718959042,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,310.0,2461.766456334022,22.810433120276457,290.5183222180509,900.0,26.747784600734118,23.42542382037438,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,315.0,2112.6313980606046,22.996359897968738,270.73420648763596,900.0,26.78182562831806,23.500131463155906,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,320.0,1753.898229336608,23.13922634452562,250.31241299589038,900.0,26.808774197570614,23.54327157615899,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,325.0,1450.9872259399099,23.237566456876245,229.61736913147536,900.0,26.79428602779622,23.639021908618748,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,330.0,1259.1386698016545,23.290371132392455,209.01837844242604,900.0,26.779759874423693,23.70986810672353,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,335.0,1213.3389701652268,23.297098523647318,188.88303040558736,900.0,26.806103283827728,23.794226354977983,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,340.0,1321.9403766746082,23.25767959850294,169.57064078369234,900.0,26.841398986643927,23.865482039671875,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,345.0,1565.137823662244,23.17251884847363,151.4258396270626,900.0,26.816061294658443,23.938989964207586,0.015,0.015
synthetic-battery-thermal-v1,synthetic,2,350.0,3998.580675509457,23.042490138095598,134.772421342197,900.0,26.858050384394918,23.99456305564602,0.015,0.015
